id,tweet,hs_label
7066,مدري وشلون جايبين مريضين نفسيا والله اشك ان شهاداتهم اشهار يكرهون شي يكرهون الطاولات الكتب الطلاب طاقه كراهيه مو طبيعيه ذالك حاطينهم معلمين اجل الجهلاء تعاملهم جاهم جنون العظمه الطالب دايم عدوهم انا الحمدلله قوي لحستهم الارض اخذت شهادتي,0
7067,يالطيف كميه سلتحه مو طبيعيه البنات احد يجي يقلي وبنت ترامب تغزلتوا تغزلت شي بالعكس سلنتح حقين بنت ترامب او بايع الكليجا الله يكثر امثالكم,1
7068,تصدقين عادي نطقطق زي ابثرونا الشباب ام غمزه,0
7069,يا شيخه خلي نشاط بقا كفايه برططه,0
7070,والله لوعتونا,0
7071,سبب شهرته اشتر وبعدين صور,0
7072,قمواااا زين نجوا محاربتج خلاص ماراح اصبح عليج,0
7073,كفو عليج,0
7074,فضحتنا يازليلات الحياء وجيهتسن مغسولتن بمرق يوم تصورن الرجال يترزق الله,1
7075,المزح بالكتابه يفهم خطا بسبب عدم توفر تعابير الوجه ونبره الصوت فكن دقيقا باختيار كلماتك فاغلب الشعب نفسياات اي والله,0
7076,تقصد لانو كلو بيكذب وبيضل يكذب,0
7077,وضعك يهبل شيطانك,0
7078,يتخرب العلاقات الدبلوماسيه,0
7079,اقول وين النعال حطوا هاذ المستشرف ييييع ييييع,0
7080,يييعع ينخق نوعيته والله,0
7081,تتكلمين اسيا يختتيي وانتي ماوصلتيلها,0
7082,ماعرف اسجل وارسلك,0
7083,تعب العيون كريهه اعاني كانه سنه,0
7084,ياايها ءامنوا لاتسالوا اشياء ان تبد تسءكم يعني حط لسانك بوقك وخليك حالك وماتسالش عاللي مالكش,0
7085,ولله هاذا الي قاعده اسويه الحين,0
7086,للاسف اغلب معنفين الهشتاق الكادر التعليمي معلمين ومعلمات ياخساره التعليم,5
7087,والمحزن والمضحك انهم مسوين انهم احسن زد,0
7088,زيي كده,0
7089,فيديو ماقدر اقول جميل ماهو مءلم وللاسف رسخوا ببالنا انهم همج ومايعرفون الا الحرب والدمار وان الامريكي الابيض المنقذ,1
7090,شقد تافهين هاشتاق سويتوا,0
7091,اليوم عازمين اخوي الغداء وشافتها فرصه امي وعزمت اللي قول قالت فيروز انا مين اللي صحاني عز النوووووووم,0
7092,نشيل صوره الواتس,0
7093,يعني اسلوب وتميلح والله حلقك ضايع,0
7094,تبن ادري انك تطقطق,0
7095,يادوك شنو يعني تطلع دكتوره والمفروض انها مثقفه وتقول اليوم عيد التحرير وباجر عيد الاستقلال ويمقن العكس انا اقول علشان الكويت تاكدي معلوماتج تقولين يمقن وعلشان الكويت لانشوفج مره ثانيه تكلمين تاريخ الكويت ال ال يمقن,0
7096,الوحش لفينس مكمان انتهت التغطيه وشكرا,0
7097,لاقصا مراحل السخف والشفاحه والاستخفاف البنت حياها يزيدها جمال الحين الله المستعان هزلت,1
7098,بحس العكس,0
7099,كانت صراحتي سبب مشاكلي اليوميه فاطمءنوا ساموت صريحا,0
7100,كثرو القحبات والله ومتزوجات يتمحنون هناا راحو قلك يشترون يلعن ام المحنه والرخص اعوذ بالله,0
7101,حساسيه خلاص,0
7102,تقهر وربي الاطفال مرضو يطيحو طيحه بنت كلب مو محتميه ببنتها المطر وتجريبها الهوا كمان,0
7103,محا اتفرج حلقه واكنيج ديد الحماس وجنان الناس مو ناقص بكا بدايه اليوم واخبص يومي بخليه الليل,0
7104,اكيد بتتكلم النظام لبنان مالها مال اهلها بالنظام مصر  هتحشر انفها مصر ليه  احنا اكيد فاهمين غلط اشغلي دماغك ببلدك مالك ببلدنا يا بارده  انت مش بتحسي طردناكا طردناكا طردناكا,1
7105,خليكي ضباها يمريضه تمغصنييييش,0
7106,هههههههههههههه مو حسابي,0
7107,الله يقطع شيطانك سديتي شكلي بحول كبده الصاج,0
7108,قل خير اصمت,0
7109,قوته العرب الجبان امريكا واسراءيل انحششش,1
7110,النوم فين اقسم بالله حرام كده انا منمتش ساعه وصاحي ومش عارف انام ارحم دماغي اللي هتتفرتك دي يارب ده انا اليوم اللي بيكون شغل بحس ان النوم بيجي مش عايز يسيبني حاسس بملل احساس اخر نمله الكوكب,0
7111,شوفي المصخره,0
7112,يمه,0
7113,بنات ترا مو شرط يوم تروحون للركن القصيمي وتصورون المز والله فشلتونا قسم بالله شفت مقاطع تطيح الوجه تعطونهم عنا فكره سيءه,1
7114,احيانا الموت ارحم انك تسمع كلام يسم البدن اقرب الناس خلاص كفايه تراكم توجعونا بكلامكم,0
7115,اللي يحط باله بيت القرين المفروض اللي حاطين الاغاني العراقيه يستحون ويوهم,0
7116,العقد الهيلق,0
7117,اداره الاهلي رفض لعب نصف نهاءي كاس الملك سلمان اللاعبين الدوليين  لابد استثناء تاجيل للمواجهه  يمكن يعاني الاهلي مجددا اتمنا الاداره سرعه التحرك لانها سكتت بنلعب المباراه دوليين اجانب تحركوووووا صنم,0
7118,بنات خفيفات غبيات ضيعوا حياهم وتربيه اهاليهم الله المستعان,1
7119,عفويه علموا اولادكم يكونون عبيدا,0
7120,ابريل بعيد اخي وش يصبرني وشوي,0
7121,هاذاك الي يقولك واش كاش جديد نحس روحي انا قناه النهار,0
7122,ربعنا شاطرين الشعب طوفه هبيطه انغثوا حطوا حرتهم البديل الاستراتيجي للضرايب لزياده البانزين الا تاخير الاسكان بيوت المواطنين علشان ربعهم الهوامير يقدرون يتكسبون تاجير عماراتهم واذا بتغربل الحكايات تجدها تصب مصلحه احبابهم التجار عماراتهم فاضيه خانت حيلي,0
7123,هااااااااااي سلاماات,0
7124,استحو شوي,0
7125,اذا لعبت اونلاين وطلع الي ضدي صديقي,0
7126,طبعا اختفا اختفي تفرق معاكم الله اخليكم تدوروني بقوقل الخير,0
7127,اخبط الدنيا وخليها المهم ابورجب,0
7128,يارباه وش ذالغبار,0
7129,جعلني اسحرك انتي بالذات واعلقك شوشتك,0
7130,اييييه يع,0
7131,فعلا غثوا امنا صاحب الكليجه,0
7132,خطير ومضر وطعمه شين,0
7133,معقوله معاد حياء وادب تستحون دمكم متجمهرين لهاذي الدرجه وصلتوا الرجل الي استحاء وانتي انهز شعره تصورين اعوذ بالله ان تستحي افعل تشتهي,1
7134,عرض مخيس اركب يا فينس انت وزقك القط المتعاطي,0
7135,رتويت وفولو وتعال اريحك كلب عمه ليز ديوث سالب,0
7136,اتمنا يضبط يستخدم جوله بيده تضاعف العقوبه مثلا يفرمت جواله,0
7137,ايه يقلون تطول العمر,0
7138,الترند,0
7139,محدش احسن حد ياهري ياكيين صلاح اتعادل هاري كين,0
7140,صح لسانك اسكبي قليلا التفاح التاكيلا تبا,0
7141,ليه هوا الطايف حاجه قليله اييه,0
7142,الوشوم الكثيره تقرفني,0
7143,اسببببببححححح,0
7144,ماشاء الله غلطه بملامحه,0
7145,انشهد سلاح وامان الله ويجيك واحد يقول وصخ دنيا,0
7146,ابيخ لقطه تمشي يوم مصقع للجامعه ناسي تزدان الفلوس وتكمل الباص وضعي ناقصه مطر يكمل,0
7147,سترومان اقصا اخرتها رومن يفوز,0
7148,جبتها معايا دبلن,0
7149,الهمجيه الزايده البنات تحوم الكبد ماشافوا خير ابد,1
7150,طول وعرض وعادي يكفي حده نظرته وقفت قلبي,0
7151,تطلعلي مكان انتا,0
7152,المفروض ردا تقول نحصرها اول اربعه بالدوري النصر مواجهه الاتحاد بيطيح للخامس ان شاء الله  وانا احب اللي يتندم كلامه يحسد الباطن افضل طيب احسده واجتهد,0
7153,قامت جعلك بالساحق والماحق والرصاص المتلاحق,0
7154,كره الكويتي للسعودي وراثه شعب نكر للجميل شعب خاين شعب يسوي شي ضد السعوديه والقهر يجحدون مساعده السعوديه تحرير الكويت ويقولون السعوديه نزلت جيشها عشان تحمي السعوديه مو حب الكويت,1
7155,ال اتكتب يوتشون صرت اصدق كلامهم ال اعترف انسان يستحق الاحترام وقذر,0
7156,سبها مش الشماته,0
7157,شي مو الرسم,0
